trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
33.31567764,-86.82267761,Flock-564FBB,2,20201115-00000,2020-11-15T20:00:00.000Z,2020-12-16T08:00:00.000Z,2022-06-27T08:00:00.000Z,E4:AA:EA:56:4F:BB,,infra,,2,0,?,?,?,False,1,,wpa2,US,AL,Helena Road,,,35244
33.31742477,-86.78179169,Flock-80A10D,0,20210425-00000,2021-04-25T14:00:00.000Z,2021-04-25T12:00:00.000Z,2022-06-27T12:00:00.000Z,E4:AA:EA:80:A1:0D,,infra,,2,0,?,?,?,False,11,,wpa2,US,AL,John Findley Drive,,,35124
33.34766769,-86.80144501,Flock-127B0F,0,20210112-00000,2021-01-12T17:00:00.000Z,2021-01-12T17:00:00.000Z,2022-06-27T10:00:00.000Z,80:30:49:12:7B:0F,,infra,,2,0,?,?,?,False,6,,wpa2,US,AL,Old Montgomery Highway,Hoover,1900,35244
33.34886932,-86.79441833,Flock-21D43D,0,20200921-00000,2020-09-21T15:00:00.000Z,2020-09-21T13:00:00.000Z,2022-06-27T11:00:00.000Z,80:30:49:21:D4:3D,,infra,,2,0,?,?,?,False,1,,wpa2,US,AL,Southpark Drive,Hoover,,35244
33.34913254,-86.78796387,Flock-809B3D,1,20201202-00000,2020-10-18T18:00:00.000Z,2020-12-02T19:00:00.000Z,2022-06-27T12:00:00.000Z,E4:AA:EA:80:9B:3D,,infra,,2,0,?,?,?,False,6,,wpa2,US,AL,Valleydale Road,Hoover,,35124
33.36314392,-111.83956146,Flock-809BE5,0,20210315-00000,2021-03-15T16:00:00.000Z,2021-03-27T16:00:00.000Z,2022-07-08T02:00:00.000Z,E4:AA:EA:80:9B:E5,,infra,,2,0,?,?,?,False,11,,wpa2,US,AZ,West Obispo Avenue,Gilbert,2350,85233
33.37815475,-111.96601868,Flock-21D185,0,20220131-00000,2022-01-31T20:00:00.000Z,2022-01-31T19:00:00.000Z,2022-01-31T19:00:00.000Z,80:30:49:21:D1:85,,infra,,2,0,?,?,?,False,11,,wpa2,US,AZ,West Baseline Road,Gilbert,1801,85283
33.37835312,-111.96289062,Flock-809BA1,0,20210312-00000,2021-03-12T11:00:00.000Z,2021-03-12T11:00:00.000Z,2022-07-07T05:00:00.000Z,E4:AA:EA:80:9B:A1,,infra,,2,0,?,?,?,False,6,,wpa2,US,AZ,West Baseline Road,Tempe,1424,85283
33.37888336,-111.96735382,Flock-21CF4D,4,20210121-00000,2021-01-21T10:00:00.000Z,2021-09-01T18:00:00.000Z,2021-09-01T19:00:00.000Z,80:30:49:21:CF:4D,,infra,,2,0,?,?,?,False,1,,wpa2,US,AZ,Maricopa Freeway,Tempe,,85283-1045
33.39679718,-84.7420578,Flock-7DCF3D,0,20210810-00000,2021-07-04T17:00:00.000Z,2021-08-10T18:00:00.000Z,2022-06-30T23:00:00.000Z,D8:F3:BC:7D:CF:3D,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,GA 34,,,30277
33.41275787,-86.80525208,Flock-565163,0,20210723-00000,2021-07-23T15:00:00.000Z,2021-07-23T14:00:00.000Z,2022-06-27T10:00:00.000Z,E4:AA:EA:56:51:63,,infra,,2,0,?,?,?,False,11,,wpa2,US,AL,Montgomery Highway,Hoover,,35216-3607
33.41533279,-86.8276062,Flock-809E7B,0,20200722-00000,2020-07-22T19:00:00.000Z,2020-07-22T17:00:00.000Z,2022-06-27T08:00:00.000Z,E4:AA:EA:80:9E:7B,,infra,,2,0,?,?,?,False,6,,wpa2,US,AL,Tyler Road,Hoover,2398,35226
33.42857742,-84.45842743,Flock-80A067,0,20200929-00000,2020-09-29T22:00:00.000Z,2020-09-29T17:00:00.000Z,2022-07-01T18:00:00.000Z,E4:AA:EA:80:A0:67,,infra,,2,0,?,?,?,False,7,,wpa2,US,GA,Glynn Street South,,903,30215
33.44021988,-86.77008057,Flock-E05A2F,0,20210725-00000,2021-07-18T18:00:00.000Z,2021-07-25T16:00:00.000Z,2021-08-30T15:00:00.000Z,80:30:49:E0:5A:2F,,infra,,2,0,?,?,?,False,1,,wpa2,US,AL,Cedardell Lane,,1248,35216
33.44775772,-84.51933289,Flock-68DDDD,0,20211124-00000,2021-11-23T16:00:00.000Z,2021-11-24T08:00:00.000Z,2021-11-24T09:00:00.000Z,74:4C:A1:68:DD:DD,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,West Lanier Avenue,,,
33.44783401,-86.82338715,Flock-896013,0,20220602-00000,2022-05-31T15:00:00.000Z,2022-06-02T16:00:00.000Z,2022-06-02T17:00:00.000Z,74:4C:A1:89:60:13,,infra,,2,0,?,?,?,False,44,,wpa2,US,AL,Wildwood Parkway,,,335209
33.45191193,-86.78768921,Flock-8C748B,0,20220319-00000,2022-03-19T17:00:00.000Z,2022-03-19T15:00:00.000Z,2022-03-19T15:00:00.000Z,74:4C:A1:8C:74:8B,,infra,,2,0,?,?,?,False,1,,wpa2,US,AL,Montgomery Highway,,,35209
33.46228027,-112.49970245,Flock-E05981,0,20220717-00000,2022-07-16T09:00:00.000Z,2022-07-17T11:00:00.000Z,2022-07-17T11:00:00.000Z,80:30:49:E0:59:81,,infra,,2,0,?,?,?,False,165,,wpa2,US,AZ,Pearl Harbor Memorial Highway,Buckeye,,
33.46346664,-86.98072052,Flock-7DB7DF,0,20220602-00000,2021-10-20T21:00:00.000Z,2022-06-02T16:00:00.000Z,2022-06-02T16:00:00.000Z,D8:F3:BC:7D:B7:DF,,infra,,2,0,?,?,?,False,6,,wpa2,US,AL,Forest Road,,635,35023
33.46442032,-84.2175293,Flock-281583,0,20210919-00000,2021-09-19T12:00:00.000Z,2021-09-19T09:00:00.000Z,2021-09-19T09:00:00.000Z,94:08:53:28:15:83,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Jonesboro Road,,,30228
33.46481323,-86.75722504,Flock-7DC5C5,0,20210802-00000,2021-07-30T18:00:00.000Z,2021-08-02T12:00:00.000Z,2022-06-27T14:00:00.000Z,D8:F3:BC:7D:C5:C5,,infra,,2,0,?,?,?,False,6,,wpa2,US,AL,US 280,Mountain Brook,,35243
33.48400497,-86.78072357,Flock-21D499,0,20201003-00000,2020-10-03T17:00:00.000Z,2020-10-03T15:00:00.000Z,2022-06-27T12:00:00.000Z,80:30:49:21:D4:99,,infra,,2,0,?,?,?,False,11,,wpa2,US,AL,,Birmingham,,35025
33.48419952,-117.66770935,Flock-68E4BD,2,20211223-00000,2021-12-23T14:00:00.000Z,2022-07-12T15:00:00.000Z,2022-07-13T00:00:00.000Z,74:4C:A1:68:E4:BD,,infra,,2,0,?,?,?,False,36,,wpa2,US,CA,San Diego Freeway,,,92675
33.48519516,-117.6667099,Flock-BFDF69,0,20210625-00000,2021-06-25T09:00:00.000Z,2021-06-25T19:00:00.000Z,2022-07-02T18:00:00.000Z,3C:91:80:BF:DF:69,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,San Diego Freeway,,,92675
33.50074387,-117.15223694,Flock-7EBA47,0,20211218-00000,2021-12-18T12:00:00.000Z,2021-12-18T16:00:00.000Z,2021-12-18T16:00:00.000Z,74:4C:A1:7E:BA:47,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Rancho California Road,Temecula,,92530-2703
33.50183105,-84.37394714,Flock-127C85,0,20200930-00000,2020-09-30T02:00:00.000Z,2020-09-30T18:00:00.000Z,2022-07-02T03:00:00.000Z,80:30:49:12:7C:85,,infra,,2,0,?,?,?,False,5,,wpa2,US,GA,Fayetteville Road,,,30238
33.50288773,-86.77742004,Flock-281685,0,20220602-00000,2021-09-28T16:00:00.000Z,2022-06-02T16:00:00.000Z,2022-06-02T16:00:00.000Z,94:08:53:28:16:85,,infra,,2,0,?,?,?,False,1,,wpa2,US,AL,Altamont Road,Birmingham,,35025
33.50341034,-86.7868042,Flock-8098FB,0,20210501-00000,2021-03-24T18:00:00.000Z,2021-05-01T20:00:00.000Z,2022-06-27T12:00:00.000Z,E4:AA:EA:80:98:FB,,infra,,2,0,?,?,?,False,6,,wpa2,US,AL,26th Street South,Birmingham,1199,35205
33.50450134,-86.79524231,Flock-3D1CD9,0,20210621-00000,2021-06-15T17:00:00.000Z,2021-06-21T14:00:00.000Z,2022-06-27T11:00:00.000Z,D8:F3:BC:3D:1C:D9,,infra,,2,0,?,?,?,False,1,,wpa2,US,AL,22nd Street South,Birmingham,906,35205
33.50516129,-86.79112244,Flock-3D242B,0,20210501-00000,2021-03-24T18:00:00.000Z,2021-05-01T20:00:00.000Z,2022-06-27T11:00:00.000Z,D8:F3:BC:3D:24:2B,,infra,,2,0,?,?,?,False,6,,wpa2,US,AL,10th Avenue South,Birmingham,2455,35205
33.50526428,-86.79172516,Flock-68E66D,0,20220602-00000,2021-10-15T16:00:00.000Z,2022-06-02T16:00:00.000Z,2022-06-02T16:00:00.000Z,74:4C:A1:68:E6:6D,,infra,,2,0,?,?,?,False,11,,wpa2,US,AL,10th Avenue South,Birmingham,2411,35205
33.50599289,-86.76152039,Flock-80A223,0,20210501-00000,2021-03-10T16:00:00.000Z,2021-05-01T20:00:00.000Z,2022-06-27T14:00:00.000Z,E4:AA:EA:80:A2:23,,infra,,2,0,?,?,?,False,1,,wpa2,US,AL,Memory Lane,Mountain Brook,2,35213
33.50666809,-84.23113251,Flock-677C65,0,20220430-00000,2022-04-29T22:00:00.000Z,2022-04-30T17:00:00.000Z,2022-04-30T17:00:00.000Z,94:08:53:67:7C:65,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,I 75,,,30228:30281
33.50681686,-86.7950592,Flock-3D24B7,1,20210621-00000,2021-06-09T16:00:00.000Z,2021-08-30T15:00:00.000Z,2021-08-30T15:00:00.000Z,D8:F3:BC:3D:24:B7,,infra,,2,0,?,?,?,False,11,,wpa2,US,AL,23rd Street South,Birmingham,793,35205
33.50699997,-86.79334259,Flock-BDAA65,0,20220602-00000,2021-10-23T19:00:00.000Z,2022-06-02T16:00:00.000Z,2022-06-02T17:00:00.000Z,3C:91:80:BD:AA:65,,infra,,2,0,?,?,?,False,6,,wpa2,US,AL,24th Street South,Birmingham,855,35205
33.50736237,-86.79413605,Flock-F0AB50,0,20210310-00000,2021-01-05T17:00:00.000Z,2021-03-10T14:00:00.000Z,2022-06-27T11:00:00.000Z,B8:27:EB:F0:AB:50,,infra,,2,0,?,?,?,False,7,,wpa2,US,AL,University Boulevard,Birmingham,,35233
33.5083847,-86.7576828,Flock-BFE9DD,0,20210310-00000,2021-01-22T15:00:00.000Z,2021-05-01T20:00:00.000Z,2022-06-27T14:00:00.000Z,3C:91:80:BF:E9:DD,,infra,,2,0,?,?,?,False,1,,wpa2,US,AL,Montclair Road,Mountain Brook,3937,35213
33.5093956,-84.44815826,Flock-62350F,0,20200929-00000,2020-09-28T20:00:00.000Z,2020-09-29T05:00:00.000Z,2022-07-01T19:00:00.000Z,00:F4:8D:62:35:0F,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,West Fayetteville Road,,717,30214
33.50999069,-86.78727722,Flock-864FD3,0,20220609-00000,2022-06-08T11:00:00.000Z,2022-06-09T09:00:00.000Z,2022-06-09T09:00:00.000Z,14:5A:FC:86:4F:D3,,infra,,2,0,?,?,?,False,44,,wpa2,US,AL,University Boulevard,Birmingham,2801,35233
33.52030945,-101.99702454,Flock-E0577B,0,20210227-00000,2021-02-09T20:00:00.000Z,2021-02-27T00:00:00.000Z,2022-07-11T21:00:00.000Z,80:30:49:E0:57:7B,,infra,,2,0,?,?,?,False,6,,wpa2,US,TX,Cambridge Drive,,,79382
33.52481461,-117.16021729,Flock-892E8D,0,20211114-00000,2021-11-14T08:00:00.000Z,2021-11-14T09:00:00.000Z,2021-11-14T09:00:00.000Z,74:4C:A1:89:2E:8D,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Ynez Road,Temecula,,92591
33.52503586,-86.66453552,Flock-6CA7F6,0,20200210-00000,2020-01-22T18:00:00.000Z,2020-02-10T03:00:00.000Z,2022-06-27T20:00:00.000Z,B8:27:EB:6C:A7:F6,,infra,,2,0,?,?,?,False,7,,wpa2,US,AL,Grants Mill Road,,,35210
33.53643417,-111.92559814,Flock-3D13F5,0,20211018-00000,2021-10-18T18:00:00.000Z,2021-10-18T18:00:00.000Z,2021-10-18T18:00:00.000Z,D8:F3:BC:3D:13:F5,,infra,,2,0,?,?,?,False,11,,wpa2,US,AZ,North Scottsdale Road,Scottsdale,6701,85250
33.53730774,-111.92567444,Flock-BDB093,0,20200925-00000,2020-09-25T07:00:00.000Z,2020-09-25T11:00:00.000Z,2022-07-07T12:00:00.000Z,3C:91:80:BD:B0:93,,infra,,2,0,?,?,?,False,1,,wpa2,US,AZ,North Scottsdale Road,Scottsdale,,85250
33.56092834,-86.52149963,Flock-809FA5,0,20220617-00000,2022-04-25T19:00:00.000Z,2022-06-17T00:00:00.000Z,2022-06-17T00:00:00.000Z,E4:AA:EA:80:9F:A5,,infra,,2,0,?,?,?,False,11,,wpa2,US,AL,Whitfield Avenue,,,35123
33.56587982,-85.04519653,Flock-893533,0,20211217-00000,2021-12-17T08:00:00.000Z,2021-12-17T06:00:00.000Z,2021-12-17T06:00:00.000Z,74:4C:A1:89:35:33,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,,,,30116:30117
33.57044983,-117.70032501,Flock-7EBF2F,0,20220618-00000,2022-06-18T17:00:00.000Z,2022-06-18T17:00:00.000Z,2022-06-18T17:00:00.000Z,74:4C:A1:7E:BF:2F,,infra,,2,0,?,?,?,False,44,,wpa2,US,CA,Moulton Parkway,,27051,92656
33.57781601,-86.47731781,Flock-3D172D,0,20210721-00000,2021-07-20T21:00:00.000Z,2021-07-21T00:00:00.000Z,2022-06-28T03:00:00.000Z,D8:F3:BC:3D:17:2D,,infra,,2,0,?,?,?,False,11,,wpa2,US,AL,I 20,,,35004
33.57910156,-117.6725769,Flock-8984E1,0,20211223-00000,2021-12-20T13:00:00.000Z,2021-12-23T23:00:00.000Z,2022-05-08T19:00:00.000Z,74:4C:A1:89:84:E1,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Camino Capistrano,Mission Viejo,26801,92690-9998
33.58632278,-83.87728882,Flock-864CDF,0,20220806-00000,2022-06-30T08:00:00.000Z,2022-08-06T06:00:00.000Z,2022-08-06T06:00:00.000Z,14:5A:FC:86:4C:DF,,infra,,2,0,?,?,?,False,40,,wpa2,US,GA,Washington Street Southwest,,,30014
33.59715271,-117.6774826,Flock-7DC3BB,2,20210822-00000,2021-08-22T17:00:00.000Z,2021-11-17T14:00:00.000Z,2021-11-17T14:00:00.000Z,D8:F3:BC:7D:C3:BB,,infra,,2,0,?,?,?,False,10,,wpa2,US,CA,La Paz Road,,25201,92653
33.60050964,-86.65116882,Flock-7DC95D,0,20211024-00000,2021-10-23T20:00:00.000Z,2021-10-24T00:00:00.000Z,2021-10-24T00:00:00.000Z,D8:F3:BC:7D:C9:5D,,infra,,2,0,?,?,?,False,11,,wpa2,US,AL,Edwards Lake Road,Birmingham,,35235
33.61203384,-117.69645691,Flock-7F683B,0,20210318-00000,2021-03-18T18:00:00.000Z,2021-03-18T18:00:00.000Z,2022-07-02T17:00:00.000Z,70:C9:4E:7F:68:3B,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Los Alisos Boulevard,,,92630
33.6143837,-83.83113861,Flock-3D1B27,0,20210708-00000,2021-07-08T14:00:00.000Z,2021-07-08T15:00:00.000Z,2022-07-03T09:00:00.000Z,D8:F3:BC:3D:1B:27,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,I 20,,,30015
33.61503601,-117.26229858,Flock-969E45,0,20220720-00000,2022-07-20T15:00:00.000Z,2022-07-20T18:00:00.000Z,2022-07-20T19:00:00.000Z,14:5A:FC:96:9E:45,,infra,,2,0,?,?,?,False,44,,wpa2,US,CA,Temecula Valley Freeway,,,92595
33.61611938,-117.70600891,Flock-BDCBE5,1,20210406-00000,2021-04-06T19:00:00.000Z,2022-01-24T18:00:00.000Z,2022-01-24T18:00:00.000Z,3C:91:80:BD:CB:E5,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,El Toro Road,,23861,92630
33.62182617,-84.50301361,Flock-3D2133,0,20210509-00000,2021-05-09T09:00:00.000Z,2021-05-09T19:00:00.000Z,2022-07-01T13:00:00.000Z,D8:F3:BC:3D:21:33,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Roosevelt Highway,,3505,30349
33.62511063,-117.68691254,Flock-A4E4B5,0,20210726-00000,2021-07-26T16:00:00.000Z,2021-07-26T16:00:00.000Z,2022-07-02T17:00:00.000Z,3C:91:80:A4:E4:B5,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Jeronimo Road,,25393,92630
33.62627411,-117.72028351,Flock-C0A475,0,20220719-00000,2022-07-19T17:00:00.000Z,2022-07-19T17:00:00.000Z,2022-07-19T17:00:00.000Z,E0:0A:F6:C0:A4:75,,infra,,2,0,?,?,?,False,153,,wpa2,US,CA,South Pointe Drive,Laguna Hills,23461,92653
33.62739944,-117.72241974,Flock-864A11,0,20220723-00000,2022-07-23T13:00:00.000Z,2022-07-23T13:00:00.000Z,2022-07-23T15:00:00.000Z,14:5A:FC:86:4A:11,,infra,,2,0,?,?,?,False,44,,wpa2,US,CA,Avenida De La Carlota,Laguna Hills,23046,92653
33.62802505,-117.72434998,Flock-3D1843,1,20220206-00000,2022-02-06T17:00:00.000Z,2022-04-16T13:00:00.000Z,2022-04-16T13:00:00.000Z,D8:F3:BC:3D:18:43,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Lake Forest Drive,,23000,92653
33.6288414,-117.71776581,Flock-A4F5E7,2,20210410-00000,2021-04-10T15:00:00.000Z,2021-10-10T13:00:00.000Z,2021-10-10T13:00:00.000Z,3C:91:80:A4:F5:E7,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Lake Forest Drive,,,92637
33.62903595,-117.71743011,Flock-80A30B,0,20210410-00000,2021-04-10T17:00:00.000Z,2021-04-10T17:00:00.000Z,2022-07-02T16:00:00.000Z,E4:AA:EA:80:A3:0B,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Lake Forest Drive,,,92637
33.62905502,-117.72412109,Flock-68E04D,5,20210729-00000,2021-07-29T17:00:00.000Z,2022-05-23T17:00:00.000Z,2022-05-23T17:00:00.000Z,74:4C:A1:68:E0:4D,,infra,,2,0,?,?,?,False,40,,wpa2,US,CA,Lake Forest Drive,,,92637
33.62923431,-117.72831726,Flock-892DA7,0,20220420-00000,2022-04-20T20:00:00.000Z,2022-04-20T23:00:00.000Z,2022-04-21T00:00:00.000Z,74:4C:A1:89:2D:A7,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Lake Forest Drive,,,92637
33.62937927,-117.72949982,Flock-3D15EF,0,20211111-00000,2021-11-11T17:00:00.000Z,2021-11-11T17:00:00.000Z,2021-11-11T17:00:00.000Z,D8:F3:BC:3D:15:EF,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Lake Forest Drive,,,92637
33.62973404,-117.71619415,Flock-8964CF,0,20220625-00000,2022-06-25T18:00:00.000Z,2022-06-25T18:00:00.000Z,2022-06-25T19:00:00.000Z,74:4C:A1:89:64:CF,,infra,,2,0,?,?,?,False,40,,wpa2,US,CA,Lake Forest Drive,,22873,92630
33.63542175,-117.96453857,Flock-BDC7FB,0,20210328-00000,2021-03-28T21:00:00.000Z,2021-03-28T21:00:00.000Z,2022-07-02T02:00:00.000Z,3C:91:80:BD:C7:FB,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Pacific Coast Highway,Huntington Beach,,92646
33.63858795,-117.34395599,Flock-67578D,0,20220420-00000,2022-04-11T20:00:00.000Z,2022-04-20T23:00:00.000Z,2022-04-21T00:00:00.000Z,94:08:53:67:57:8D,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Grand Avenue,,17687,92530
33.64059448,-83.98535156,Flock-8098AB,2,20210119-00000,2021-01-19T22:00:00.000Z,2022-11-16T19:00:00.000Z,2022-11-16T20:00:00.000Z,E4:AA:EA:80:98:AB,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Iris Drive Southeast,,2000,30013
33.64345169,-84.45527649,Flock-32F3CD,0,20210522-00000,2021-05-21T10:00:00.000Z,2021-05-22T22:00:00.000Z,2022-07-01T18:00:00.000Z,E4:AA:EA:32:F3:CD,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Convention Center Concourse,,2081,30337
33.6509285,-86.68296051,Flock-BDBAA1,0,20210220-00000,2021-02-19T17:00:00.000Z,2021-02-20T00:00:00.000Z,2022-06-27T19:00:00.000Z,3C:91:80:BD:BA:A1,,infra,,2,0,?,?,?,False,11,,wpa2,US,AL,25th Avenue Northeast,,1,35215
33.65233994,-86.70053101,Flock-BDC18F,0,20210220-00000,2021-02-19T17:00:00.000Z,2021-02-20T00:00:00.000Z,2022-06-27T18:00:00.000Z,3C:91:80:BD:C1:8F,,infra,,2,0,?,?,?,False,6,,wpa2,US,AL,Sunhill Road Northwest,,573,35215
33.65319824,-86.6541748,Flock-BDB4CB,0,20201006-00000,2020-10-06T11:00:00.000Z,2020-10-06T15:00:00.000Z,2022-06-27T20:00:00.000Z,3C:91:80:BD:B4:CB,,infra,,2,0,?,?,?,False,6,,wpa2,US,AL,Sweeny Hollow Road,Clay,2382,35215
33.65803528,-117.17377472,Flock-4444DF,2,20210711-00000,2021-07-11T17:00:00.000Z,2021-08-03T18:00:00.000Z,2022-07-03T13:00:00.000Z,D8:F3:BC:44:44:DF,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Anders Lane,,,92584
33.65838242,-84.42744446,Flock-E055FF,0,20211116-00000,2021-11-16T14:00:00.000Z,2021-11-16T11:00:00.000Z,2021-11-16T11:00:00.000Z,80:30:49:E0:55:FF,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Virginia Avenue,,1180,30344
33.66067123,-84.49705505,Flock-21D14D,0,20210816-00000,2021-08-16T14:00:00.000Z,2021-08-16T14:00:00.000Z,2022-07-01T14:00:00.000Z,80:30:49:21:D1:4D,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Redwine Road,,,30337
33.66180038,-86.66360474,Flock-BAE311,0,20201006-00000,2020-10-06T11:00:00.000Z,2020-10-06T15:00:00.000Z,2022-06-27T20:00:00.000Z,3C:91:80:BA:E3:11,,infra,,2,0,?,?,?,False,11,,wpa2,US,AL,Sweeny Hollow Road,Clay,2695,35215
33.66585541,-84.41770172,Flock-BA655B,0,20211120-00000,2021-11-18T20:00:00.000Z,2021-11-20T10:00:00.000Z,2021-11-20T10:00:00.000Z,B8:27:EB:BA:65:5B,,infra,,2,0,?,?,?,False,7,,wpa2,US,GA,I 85,,,30394
33.66787338,-84.03703308,Flock-3D0D33,0,20220123-00000,2022-01-23T14:00:00.000Z,2022-01-23T13:00:00.000Z,2022-01-23T13:00:00.000Z,D8:F3:BC:3D:0D:33,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Dogwood Drive Southwest,,1510,30012
33.67064667,-96.61078644,Flock-7EAFBD,0,20211117-00000,2021-11-15T19:00:00.000Z,2021-11-17T11:00:00.000Z,2021-11-17T11:00:00.000Z,74:4C:A1:7E:AF:BD,,infra,,2,0,?,?,?,False,11,,wpa2,US,TX,East Buck Owens Freeway,,,75090
33.67434692,-118.02561188,Flock-3D2849,0,20210627-00000,2021-06-28T02:00:00.000Z,2021-06-27T19:00:00.000Z,2022-07-02T00:00:00.000Z,D8:F3:BC:3D:28:49,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Pacific Coast Highway,Huntington Beach,,92648
33.67486572,-118.02600098,Flock-7EBAB1,0,20220220-00000,2022-02-20T20:00:00.000Z,2022-02-20T12:00:00.000Z,2022-02-20T12:00:00.000Z,74:4C:A1:7E:BA:B1,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Pacific Coast Highway,Huntington Beach,,92648
33.67552948,-118.02692413,Flock-7F6B81,0,20210621-00000,2020-09-07T14:00:00.000Z,2021-06-21T14:00:00.000Z,2022-07-01T23:00:00.000Z,70:C9:4E:7F:6B:81,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Pacific Coast Highway,Huntington Beach,,92648
33.68048477,-117.17086029,Flock-E05689,2,20210803-00000,2021-08-03T10:00:00.000Z,2021-08-26T15:00:00.000Z,2021-08-26T15:00:00.000Z,80:30:49:E0:56:89,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Escondido Freeway,,,92584
33.68500519,-117.17550659,Flock-864C11,0,20220522-00000,2022-05-21T19:00:00.000Z,2022-05-22T11:00:00.000Z,2022-05-22T18:00:00.000Z,14:5A:FC:86:4C:11,,infra,,2,0,?,?,?,False,161,,wpa2,US,CA,Haun Road,,,92584
33.68515015,-117.15441132,Flock-7DD209,0,20210817-00000,2021-08-17T14:00:00.000Z,2021-08-17T15:00:00.000Z,2022-07-03T16:00:00.000Z,D8:F3:BC:7D:D2:09,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Newport Road,,,92584
33.70830536,-117.98920441,Flock-809D03,0,20200809-00000,2020-07-29T11:00:00.000Z,2020-08-09T14:00:00.000Z,2022-07-02T01:00:00.000Z,E4:AA:EA:80:9D:03,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Beach Boulevard,Huntington Beach,17501,92647
33.71532059,-118.03659058,Flock-BDAF21,0,20200920-00000,2020-09-20T13:00:00.000Z,2020-09-20T19:00:00.000Z,2022-07-01T23:00:00.000Z,3C:91:80:BD:AF:21,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Warner Avenue,Huntington Beach,,92647
33.71567154,-117.99171448,Flock-809E8B,0,20200821-00000,2020-08-21T14:00:00.000Z,2020-08-21T14:00:00.000Z,2022-07-02T01:00:00.000Z,E4:AA:EA:80:9E:8B,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Warner Avenue,Huntington Beach,,92655
33.71579742,-117.9941864,Flock-BDC4A7,0,20200819-00000,2020-08-11T15:00:00.000Z,2020-08-19T14:00:00.000Z,2022-07-02T01:00:00.000Z,3C:91:80:BD:C4:A7,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Warner Avenue,Huntington Beach,7661,92647
33.72904205,-117.98918915,Flock-864855,0,20220715-00000,2022-07-15T12:00:00.000Z,2022-07-15T12:00:00.000Z,2022-07-15T12:00:00.000Z,14:5A:FC:86:48:55,,infra,,2,0,?,?,?,False,36,,wpa2,US,CA,Beach Boulevard,Huntington Beach,16122,92647
33.7294693,-84.36430359,Flock-127B5B,1,20201111-00000,2020-09-06T16:00:00.000Z,2020-11-11T18:00:00.000Z,2022-07-02T05:00:00.000Z,80:30:49:12:7B:5B,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Charles Bank Avenue,Atlanta,,30316
33.72954941,-84.36406708,Flock-809ED9,5,20201111-00000,2020-09-05T19:00:00.000Z,2021-06-15T08:00:00.000Z,2022-07-02T05:00:00.000Z,E4:AA:EA:80:9E:D9,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Charles Bank Avenue,Atlanta,,30316
33.72982788,-117.98913574,Flock-BFE1E3,0,20200809-00000,2020-07-29T11:00:00.000Z,2020-08-09T14:00:00.000Z,2022-07-02T01:00:00.000Z,3C:91:80:BF:E1:E3,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Beach Boulevard,Huntington Beach,16339,92683
